 4.54217665e-005 1.07730021e-002 5.60945687e-003 5.60340292e-005 2.96711787e-003 8.66126737e-004 1.58641653e-003 2.97857495e-003 1.13304849e-003 9.91593191e-001
 2.16333929e-004 6.79747226e-003 2.50152377e-004 6.49842470e-004 5.88457006e-002 6.89336654e-002 1.72143875e-003 7.95947685e-004 1.29302293e-003 6.46820489e-001
 1.31383808e-004 2.56505847e-003 1.33964110e-003 6.55901827e-004 6.25671745e-002 4.62975149e-004 1.00897896e-003 4.59885350e-003 2.69609632e-004 8.68892123e-001
 1.17880272e-004 1.20837143e-002 3.31257889e-003 1.61537472e-004 2.02476432e-001 3.05766930e-004 2.36748493e-003 5.67646948e-003 6.07756484e-005 8.69715912e-001
 8.31093048e-005 1.89802575e-002 6.26386374e-003 1.03018252e-005 1.78433948e-002 1.52493869e-003 2.48735689e-003 1.78866890e-003 4.23574825e-003 9.79032301e-001
 3.99285541e-003 2.81613866e-003 1.83610635e-004 8.41643793e-005 2.04545439e-002 1.23570156e-002 2.58829812e-002 2.72095453e-003 3.87231031e-003 8.47513094e-001
 8.89306911e-005 5.91835187e-003 3.29124162e-003 9.33981317e-005 6.36427903e-003 8.66403631e-003 7.92214063e-004 1.96713831e-003 5.69227084e-004 9.92226458e-001
 5.28130355e-005 4.80747021e-003 4.02167749e-003 7.57310100e-005 8.38521404e-003 5.22310204e-003 8.97033076e-004 1.11771951e-003 5.32618877e-004 9.94479204e-001
 4.07025432e-005 8.77826467e-003 1.36935746e-003 1.32730330e-005 5.49037245e-003 1.01405125e-002 7.26875143e-003 5.47790173e-005 1.51888922e-003 9.80897763e-001
 4.07892766e-005 2.29137033e-003 4.22763478e-003 6.31361815e-005 4.79430202e-003 2.95971217e-003 1.35543361e-003 8.97362179e-004 6.83242165e-004 9.97603050e-001
 6.69391180e-005 7.29024744e-003 3.37144211e-003 1.52282949e-005 1.79419170e-002 3.79008006e-003 2.22634638e-003 4.33700910e-004 3.16643301e-003 9.86303692e-001
 6.81721306e-005 3.85832922e-004 8.78176047e-004 4.93115632e-005 9.84347169e-003 6.57901970e-003 2.47437473e-003 6.55708462e-004 3.13967867e-003 9.95343886e-001
 4.30953187e-005 1.64284091e-003 3.88361443e-003 7.20222017e-005 5.52437893e-003 2.21762054e-003 2.02571157e-003 8.03240509e-004 7.52048123e-004 9.97632731e-001
 3.97283205e-005 3.58483495e-003 4.94712362e-003 2.17024105e-004 1.37573681e-003 1.25206844e-002 1.94599775e-003 1.16540474e-003 2.75702588e-004 9.97068018e-001
 3.55551284e-005 1.18083391e-003 2.70008067e-003 6.64980764e-005 1.63050967e-003 6.74575715e-003 1.65188608e-003 7.73356987e-004 8.29030353e-004 9.98247110e-001
 5.69436464e-005 6.07356591e-003 5.69767077e-003 6.01201337e-005 8.35645617e-003 2.48946851e-003 9.34338517e-004 1.65858548e-003 5.04106412e-004 9.94745139e-001
 5.07594413e-005 1.49843816e-003 1.77794957e-003 5.55193567e-005 7.05894968e-003 5.47351858e-003 1.26604173e-003 4.84742288e-004 9.40274355e-004 9.96776574e-001
 1.25212282e-004 6.18873051e-003 3.50293051e-003 9.88956723e-005 3.61565211e-002 1.87607305e-002 3.72157765e-004 4.62739376e-003 1.20514714e-003 9.65932930e-001
 6.98482572e-005 4.14233474e-003 1.13647507e-003 1.93934584e-005 3.89905567e-003 1.35676348e-002 1.15676138e-002 1.00825972e-004 2.05752829e-002 9.89013068e-001
 1.35956780e-004 1.26773089e-003 1.29515007e-003 8.96936904e-005 2.99714778e-002 1.41491418e-002 8.18116677e-004 1.35297846e-004 9.20627261e-004 9.91052624e-001
 4.72983301e-005 3.78482620e-003 5.28167088e-003 1.48606824e-004 1.33975857e-002 2.10540658e-003 1.03165039e-003 4.39017775e-003 4.29929692e-004 9.94441283e-001
 6.93270077e-005 4.38181857e-004 1.05914116e-003 3.05557373e-005 3.26364086e-003 9.61477078e-003 2.10546821e-003 6.31789777e-004 2.80815677e-003 9.96864423e-001
 1.61185107e-004 1.32213783e-002 1.00170078e-002 1.66077420e-005 1.24283322e-003 8.49845267e-003 2.63397155e-003 1.06806265e-004 3.27887795e-004 9.66595099e-001
 1.32302610e-004 1.99493804e-003 3.07495990e-003 3.94120515e-005 9.71309662e-003 1.51816568e-002 1.47144366e-003 1.07752989e-004 7.59568202e-004 9.92307323e-001
 2.42063817e-004 1.47127961e-003 3.60439825e-004 7.94939072e-005 1.31305824e-001 1.30473609e-002 2.87045130e-003 2.78084854e-004 3.67090934e-003 9.53540753e-001
 8.41494593e-005 1.28592999e-002 3.73218293e-003 1.33428571e-004 1.33730884e-003 1.16098675e-003 3.76119136e-003 4.69035025e-004 5.42508502e-004 9.95748261e-001
 1.40603921e-004 5.90383036e-003 3.11392116e-003 4.82628432e-005 1.42313386e-002 2.51726872e-003 4.78686398e-004 1.78990572e-003 5.51380581e-004 9.71987992e-001
 5.98922045e-005 6.73554248e-003 3.93524170e-003 6.39461884e-005 8.93274532e-003 3.37728931e-003 1.13533668e-003 1.33640621e-003 7.03403176e-004 9.93595164e-001
 1.60289274e-004 6.06901669e-002 4.72938681e-004 5.17640061e-002 5.68095754e-002 1.46377520e-003 5.22494086e-002 6.95759181e-005 5.00925237e-004 8.79802225e-001
 7.23964978e-005 1.78103106e-002 3.46890413e-002 5.03175659e-005 2.57069388e-002 1.68405067e-002 2.37557426e-004 1.98046230e-002 8.35536547e-004 8.47740325e-001
 7.24854700e-005 4.25742252e-003 1.84853055e-003 5.68464816e-005 9.27420776e-003 1.12537745e-003 9.39940087e-003 1.93404777e-004 3.46807300e-004 9.95823245e-001
 2.94669919e-004 2.13107795e-003 1.55562072e-003 4.84354521e-005 2.66969710e-002 1.77252303e-002 2.44465925e-003 1.60423302e-002 4.10196531e-002 9.55325558e-001
 1.40919309e-004 2.01562360e-002 2.31898673e-004 2.60471572e-005 1.42532655e-002 2.07576662e-002 1.33194969e-002 4.78339967e-004 1.53034358e-003 9.25159234e-001
 3.05267134e-004 1.10910616e-002 1.87096477e-002 1.90990119e-003 7.24976619e-003 2.75609787e-003 1.09477490e-002 2.06252960e-004 3.50687776e-005 9.80012681e-001
 8.77653541e-005 2.85263546e-003 1.56762215e-003 1.90920862e-005 4.07492264e-003 1.01125111e-002 4.34509582e-003 6.01195388e-004 1.31382961e-002 9.92424870e-001
 1.94869875e-004 6.59110045e-003 9.70553986e-003 8.43565402e-004 2.85178502e-003 3.01773221e-004 5.27174510e-003 3.18625689e-004 6.47670065e-004 9.64194948e-001
 6.82362306e-005 1.94465022e-003 3.14360721e-003 3.59659915e-005 4.98282862e-003 2.81603699e-003 5.61515203e-003 4.14861632e-004 1.45206489e-003 9.96508834e-001
 5.09575386e-005 5.17518682e-003 3.40255583e-003 1.01032836e-004 1.67112423e-003 2.84027163e-002 1.37294782e-003 2.71499030e-003 3.36437425e-003 9.85205468e-001
 1.17767932e-004 6.87284845e-004 2.53340279e-003 3.50721862e-005 2.47805209e-002 3.04082765e-003 1.06831146e-002 2.60646146e-003 3.84285165e-003 9.90131879e-001
 2.79602227e-005 3.20271896e-002 5.43000751e-004 5.66639701e-004 1.11646461e-002 2.23327653e-002 2.79199262e-003 3.46015814e-005 2.65678551e-004 9.37868216e-001
 9.65049270e-004 2.00769182e-002 3.34314759e-003 2.39827317e-002 8.00476569e-002 8.52737618e-004 3.67705738e-002 2.50994839e-004 1.29251761e-004 9.30290432e-001
 1.74007794e-004 2.21188432e-002 2.83587691e-003 7.71522351e-005 9.01071403e-003 5.87243408e-003 1.58946806e-003 2.29747299e-002 8.23813684e-003 9.44920524e-001
 6.79959212e-005 1.17417242e-003 3.32649187e-003 9.00059619e-005 4.06735386e-003 2.86116608e-003 2.09692133e-003 1.21356418e-003 7.41704562e-004 9.96706725e-001
 8.10744374e-005 1.05204128e-003 3.89364990e-003 1.94604453e-004 1.79730042e-002 1.75910973e-003 2.50348858e-003 1.53655299e-003 5.49055700e-004 9.94485740e-001
 2.97602851e-005 8.95255705e-003 9.01563477e-004 1.12463378e-003 3.04594559e-003 2.34662527e-002 5.32158358e-003 2.65257049e-004 2.06259575e-004 9.59498374e-001
 1.52294596e-004 4.27055762e-004 2.92252426e-003 5.98860653e-005 1.71821650e-002 1.41402283e-003 7.67071764e-003 2.38401646e-004 5.52517722e-003 9.93750519e-001
 3.46549354e-004 3.57131565e-002 8.74102381e-003 7.40980969e-005 1.13078256e-002 1.31616328e-003 1.86794481e-004 1.35187472e-001 4.39913024e-003 6.45724480e-001
 8.67680886e-005 3.45173752e-004 1.14270699e-003 1.64599865e-004 2.36534554e-002 9.12675603e-003 1.57461183e-003 8.59411067e-004 4.94769515e-004 9.91940408e-001
 8.85725757e-005 5.23920057e-004 1.86732784e-003 1.74357433e-004 8.88311582e-003 5.88296747e-003 3.16001224e-003 5.57260898e-004 4.57809376e-004 9.97401927e-001
 2.03779539e-004 5.63721339e-003 6.25006859e-003 4.30465052e-003 8.96049971e-003 4.62317298e-003 6.47248665e-003 5.11020793e-004 6.34944462e-005 9.92904791e-001
 3.08201192e-005 8.10304167e-003 7.15218612e-003 3.35258402e-005 2.12507846e-003 9.26288634e-003 5.00558918e-003 4.27222395e-003 1.81702131e-002 9.39818311e-001
 8.49510933e-005 1.17313910e-003 2.61710910e-003 1.78152205e-004 3.10552636e-003 6.90862333e-003 3.73786838e-003 1.02864289e-003 3.27995375e-004 9.97659693e-001
 5.61860804e-005 8.71949985e-004 2.45205678e-003 5.67474760e-005 7.20134745e-003 5.93146867e-003 1.42963958e-003 2.00931348e-004 1.05121880e-003 9.97001406e-001
 1.67695843e-004 9.50716315e-003 5.59147912e-003 1.98781883e-005 6.26534000e-002 1.66726976e-003 4.30060458e-004 4.17255325e-004 2.38781667e-004 8.92522871e-001
 4.25504400e-005 5.77123711e-004 4.28712042e-003 6.42357670e-005 3.06092679e-002 1.13807162e-003 5.34408106e-003 6.23897906e-004 1.63082849e-003 9.81800088e-001
 9.25416954e-005 3.62218141e-002 4.58199350e-003 1.39174613e-003 1.94776428e-003 2.56778986e-002 1.68913029e-003 4.63933595e-004 2.07219647e-004 9.80558128e-001
 1.68189331e-004 1.74680944e-003 8.56122846e-003 2.42749171e-004 4.21177643e-003 2.37237337e-003 2.35233958e-003 2.62953692e-003 3.72423120e-004 9.93069493e-001
 1.01677638e-004 6.96295501e-004 1.78235344e-003 2.85519060e-004 1.60109130e-002 1.21524420e-003 3.15689663e-003 3.31973643e-004 1.07202902e-003 9.92328769e-001
 5.05173578e-005 2.82231058e-003 2.61943709e-003 5.84989903e-005 9.68842457e-003 8.05788759e-003 1.22654353e-003 2.68570818e-004 7.64378557e-004 9.94556050e-001
 9.46519555e-005 6.36762952e-003 3.62533068e-002 3.71843534e-004 5.79970006e-003 5.38757288e-003 1.18076911e-003 6.18240809e-003 3.44893009e-004 9.67576279e-001
 2.53205285e-004 1.86884138e-002 2.67774263e-004 1.75352694e-005 1.28708802e-003 1.03030812e-002 2.33297763e-002 7.50568841e-004 3.51465095e-003 9.77188269e-001
 6.34300662e-004 2.25816071e-002 3.09366194e-004 4.58725763e-003 6.13361655e-002 5.35793472e-004 1.14367905e-002 3.09942472e-004 1.89715191e-003 9.19899942e-001
 3.34946514e-004 3.12996202e-002 2.41179096e-004 2.08279404e-002 4.85709259e-002 7.72161796e-004 5.90675473e-003 7.70653808e-004 1.14679151e-003 6.67618733e-001
 7.31877397e-005 1.43524088e-003 5.71237729e-003 1.39459988e-004 5.71264664e-003 3.77050543e-003 1.38549115e-003 8.28012375e-004 6.51208578e-004 9.89244926e-001
 5.22650342e-004 3.73613410e-002 1.85398558e-003 2.65322294e-003 1.35586695e-002 1.04265787e-003 2.48823039e-003 1.23925708e-003 5.61718279e-003 5.76632079e-001
 4.36054244e-005 7.29308475e-003 4.77942444e-004 2.62320795e-004 5.18037179e-003 1.34351830e-003 1.64482889e-003 3.60057877e-004 3.41971673e-003 9.67658949e-001
 6.59340630e-005 1.75713207e-003 2.47390220e-003 3.95590373e-005 1.55259176e-002 2.08384403e-003 4.44827962e-003 1.49140889e-003 1.24679863e-002 9.71512775e-001
 9.21199117e-005 5.02872895e-003 3.12858305e-002 5.08322267e-004 2.10687315e-002 3.93419711e-003 1.49907996e-003 8.85787753e-003 6.33130959e-004 8.70095731e-001
 1.19023663e-004 2.15367145e-003 7.14882241e-003 5.20459574e-003 1.27112293e-002 9.24272010e-003 1.19921151e-002 4.86801327e-004 6.39592096e-005 9.76367541e-001
 8.16282991e-005 1.48088143e-002 5.03908981e-003 1.25020305e-003 4.58070783e-003 9.75770952e-003 2.94101054e-003 9.92721595e-004 8.64387763e-004 9.10916600e-001
 3.86071671e-005 1.43661254e-002 3.40202658e-003 1.00601359e-004 1.44806098e-003 6.38771914e-004 3.13506942e-003 7.23751449e-003 1.01289016e-003 9.76485003e-001
 2.33271330e-004 3.22233634e-002 6.72989917e-004 4.03296539e-003 9.20599657e-003 2.15426818e-004 1.33408327e-002 1.86468592e-004 2.67998488e-003 9.05725428e-001
 1.58941753e-004 7.53006852e-004 1.64867010e-003 2.66190566e-004 1.96392643e-001 2.80754105e-003 1.29943344e-003 1.44043123e-002 1.97343870e-003 8.93592494e-001
 3.33358606e-004 3.66152217e-004 3.82377910e-003 6.63696932e-003 1.18941277e-001 1.73958442e-003 1.80345497e-003 6.89158689e-004 2.92803282e-004 8.93440785e-001
 8.15290980e-005 5.43499660e-003 3.12823765e-003 1.02422738e-005 8.61540598e-004 4.74523404e-003 4.38774730e-003 5.73652172e-004 2.77692685e-002 9.89415033e-001
 3.13827354e-004 1.08117801e-001 8.21170544e-003 1.00180119e-005 4.60740373e-002 8.80449952e-003 4.20196290e-004 3.40203239e-003 6.73488402e-004 8.07542829e-001
 4.39367579e-003 8.20908547e-004 7.27801252e-003 2.92886146e-003 3.38712611e-001 1.67327578e-003 4.62639212e-003 2.63458953e-004 7.39799747e-005 8.29261017e-001
 6.85076294e-005 1.92572429e-003 3.29978745e-003 8.15723165e-005 1.39491500e-002 2.58569944e-003 1.04563115e-003 4.21736672e-003 1.28750374e-003 9.93388043e-001
 9.65046314e-005 1.26372314e-002 2.53551806e-003 2.10446620e-004 4.48862368e-002 2.45348444e-004 1.42468170e-003 9.44838595e-003 4.23252378e-003 6.55278569e-001
 8.96231973e-004 2.02977070e-004 5.95773572e-003 2.01281262e-003 5.47298266e-002 1.57119148e-004 5.41753092e-002 9.33261309e-005 4.74933553e-003 7.91039334e-001
 5.23459911e-005 2.10640179e-003 4.77364234e-003 4.56660825e-005 5.16474521e-003 1.30173606e-003 8.61349407e-003 6.15024462e-004 2.09511834e-002 9.74571530e-001
 8.16184215e-005 3.66312757e-003 5.78858480e-003 5.56634697e-005 1.72312980e-002 1.50845440e-003 5.59776732e-004 2.20914763e-003 1.28051414e-003 9.87861414e-001
 1.88560442e-004 1.25088032e-004 2.55028829e-004 9.41569554e-005 9.45440508e-002 1.16345847e-002 1.33891474e-003 2.12081268e-003 6.57844008e-004 9.67731950e-001
 1.94945679e-004 3.58079063e-004 8.62274426e-004 1.27692939e-004 4.27294257e-002 2.88288544e-003 2.22745276e-003 6.28388556e-004 1.08325669e-003 9.94511098e-001
 1.44912918e-004 1.92930968e-004 4.60114581e-004 2.91747625e-004 2.66310751e-001 6.08809044e-003 5.42536072e-004 9.84680582e-003 2.21826032e-004 8.00371431e-001
 1.19024678e-004 3.38997841e-004 6.75280705e-004 1.32971843e-004 1.88293752e-002 6.95640940e-003 2.46427323e-003 7.33081588e-004 8.23309509e-004 9.94484970e-001
 1.18899296e-004 1.47944523e-002 4.91020860e-003 1.68231404e-004 7.38811919e-003 1.02599936e-003 1.54393246e-003 5.12153237e-003 6.17255392e-004 9.76016819e-001
 1.83591156e-003 5.64932313e-003 4.27853009e-001 1.37035376e-004 2.43050880e-002 1.25812214e-004 2.24134026e-003 3.76279081e-002 1.80970316e-003 4.68493869e-001
 8.72720598e-005 1.02448351e-002 4.30244888e-003 5.65932410e-005 1.38093799e-002 8.33254130e-003 5.75148558e-004 2.10543309e-003 8.96277866e-004 9.71451412e-001
 2.20544537e-004 4.20675630e-003 1.75487488e-003 1.68811540e-004 1.20830473e-001 2.19896289e-003 3.88056678e-003 1.73789529e-003 1.80473033e-003 6.83720505e-001
 1.58314120e-005 1.42672930e-002 5.05760886e-003 4.07774512e-005 1.21770933e-003 1.64623229e-003 4.23220604e-003 1.21739473e-003 2.47835667e-004 9.92276975e-001
 1.11351581e-004 3.38690846e-003 4.05207880e-003 1.95011203e-004 5.74822768e-003 9.38499769e-003 1.29975896e-003 5.95635736e-003 6.53479699e-004 9.79710248e-001
 2.00427466e-004 9.40948318e-004 9.28673853e-004 7.66227144e-005 2.92128179e-003 7.50706602e-003 1.77997187e-003 1.38644154e-002 1.41691583e-003 9.88603310e-001
 3.90761668e-005 3.12628280e-003 1.65848222e-003 8.49700569e-005 6.34481547e-003 8.38575728e-003 1.09342704e-003 1.56847180e-003 1.58361171e-003 9.83171054e-001
 3.27984959e-004 8.51189111e-003 4.47849097e-002 1.61998056e-003 9.66538943e-004 8.24437207e-004 6.46360630e-003 3.07893047e-003 7.04729343e-005 9.73509172e-001
 2.38208203e-004 1.87729830e-003 7.43230108e-003 7.17914815e-005 3.27590711e-002 1.15180951e-003 3.47963568e-003 5.09503504e-003 1.57947473e-003 9.83319528e-001
 1.49696049e-004 6.39856733e-003 1.73220274e-004 2.26990411e-002 7.31225715e-002 2.49142518e-002 3.55963078e-003 1.56182333e-003 4.78461890e-004 7.07713313e-001
 1.20357123e-004 6.70899254e-003 1.37083672e-002 1.56976382e-004 5.96383794e-003 3.37060222e-003 1.30077643e-003 2.68179550e-003 8.71616644e-004 9.84318323e-001
 1.19885911e-004 5.21901243e-003 1.17220329e-002 1.26174068e-004 5.05956435e-003 6.42549051e-003 1.33868419e-003 4.33314064e-003 6.06374646e-004 9.88855047e-001
 9.87038725e-004 1.60559001e-003 1.88576424e-005 2.77104512e-003 1.64414581e-002 3.28843451e-001 1.06797560e-004 4.98421534e-003 8.21273626e-003 8.63002336e-001
 3.41712358e-005 5.80885438e-003 1.17062538e-002 7.53992574e-005 2.63363432e-004 6.18641757e-003 1.71916617e-003 3.37187064e-003 5.06607385e-004 9.97649140e-001
 1.10097086e-004 6.51704779e-004 1.30885258e-003 7.72361192e-005 2.65039638e-002 2.54317234e-003 4.04314740e-003 1.63728215e-003 8.71927610e-004 9.95056165e-001
 4.68557889e-005 2.07461024e-003 5.01358688e-003 1.20843660e-004 4.61988242e-004 6.01320067e-003 1.50658100e-003 6.62189947e-003 4.89852121e-004 9.96385977e-001
 5.33783993e-005 6.25840361e-004 1.56382581e-003 2.95956356e-005 2.32056664e-003 5.06126433e-003 3.94494623e-003 4.52966671e-004 6.48811745e-003 9.97852051e-001
 7.87212007e-005 2.67514879e-003 1.88386520e-002 6.01457692e-004 2.74641008e-003 4.61737625e-002 5.42315454e-004 3.93604483e-002 1.23756812e-003 7.93468481e-001
 4.50266087e-005 6.89474969e-003 6.54281079e-003 7.28491864e-005 3.20261764e-003 1.04323690e-003 1.62010771e-003 3.37232435e-003 1.19141991e-003 9.94858408e-001
 4.20096025e-004 8.19792213e-003 2.86051089e-003 2.41579174e-003 3.31498004e-003 3.87787600e-002 1.10259984e-004 5.40154766e-002 5.52066252e-003 3.12903634e-001
 1.81107842e-004 9.92241152e-003 3.13399979e-003 1.64798750e-004 1.78449739e-003 7.53524547e-004 5.28133048e-003 3.62186607e-004 1.35257098e-003 9.93488527e-001
 2.21203037e-004 1.52014022e-002 5.48990853e-004 2.39181552e-001 8.95738294e-003 1.77453171e-004 7.34617178e-002 7.87010860e-004 1.00272777e-003 5.99547125e-001
 5.43622052e-004 8.63549158e-003 6.64421816e-003 2.98004688e-003 1.15470356e-002 8.91967594e-004 8.20824249e-003 3.39485764e-004 6.12576556e-005 9.92508688e-001
 2.06098706e-004 2.75740511e-002 3.55910059e-003 8.24333564e-005 2.54704026e-002 1.22415912e-002 1.50947322e-003 9.89853741e-003 1.16087056e-002 8.58755579e-001
 6.66267373e-005 4.05790245e-003 1.67366598e-002 1.04451926e-004 4.50614875e-004 4.08028337e-003 3.64214964e-003 2.26074912e-003 2.98760869e-004 9.97303928e-001
 1.31667268e-004 1.23759777e-003 8.26863593e-004 2.57026728e-004 2.62424433e-002 9.57453490e-004 1.51656549e-002 2.99753366e-003 1.33572402e-004 9.88158840e-001
 4.54181897e-005 1.28116897e-002 1.28178662e-003 1.99157937e-003 8.50083785e-004 5.42585502e-003 1.26058510e-002 4.10086123e-004 4.65062318e-004 9.93288159e-001
 7.75556781e-005 2.42555391e-004 1.79545882e-003 1.08221278e-004 6.88308219e-004 3.59486108e-003 3.37806182e-003 1.20165777e-002 1.82103073e-003 9.82845962e-001
 4.52093298e-005 2.15126811e-003 3.72173307e-004 3.19556350e-004 7.35659828e-003 3.74214048e-003 1.66559026e-003 1.96871780e-003 2.15798353e-003 8.71321831e-001
 4.13116882e-005 1.46269315e-003 1.46352577e-003 2.07856124e-005 3.75263936e-003 6.39862599e-003 4.47678292e-003 2.34856112e-004 2.80992061e-003 9.96682644e-001
 3.72942367e-003 2.28306154e-003 1.68338844e-002 2.68607559e-003 2.85797081e-003 1.94834704e-001 8.45055492e-004 2.38708852e-001 4.48855921e-003 2.17731325e-002
 6.66672020e-005 3.51496417e-003 1.46864195e-003 1.37593211e-004 2.32943946e-003 2.58729119e-003 2.23569559e-003 7.96772697e-004 1.20846966e-003 9.94942872e-001
 1.32245982e-004 8.60352943e-003 4.24315465e-003 6.33086896e-005 5.94909527e-002 1.38316816e-003 4.34957359e-004 2.75045072e-003 3.79744427e-004 9.44718764e-001
 5.12260813e-005 5.05742103e-003 7.22030551e-003 1.33015842e-004 1.25083986e-002 1.02765330e-003 9.39541928e-004 5.38453721e-003 4.74161880e-004 9.88673436e-001
 2.47370942e-004 4.61098003e-003 1.83042683e-004 8.65715420e-003 2.64222072e-002 2.44902128e-003 1.39825380e-002 3.77355612e-004 2.36510506e-003 9.46611928e-001
 8.58443280e-005 1.04883122e-003 2.92599286e-003 2.81059413e-005 4.42939034e-003 2.46539794e-003 1.14443047e-002 1.04042227e-003 3.45815423e-002 9.90270429e-001
 2.24388583e-004 2.90628040e-003 1.57870663e-003 9.89515936e-005 7.17578069e-002 3.28831993e-003 3.46974548e-004 6.71840842e-003 3.89464789e-004 9.08992317e-001
 1.75314573e-004 1.96785610e-002 3.58132124e-003 3.01865691e-004 5.82414597e-003 8.31823683e-003 9.61701590e-004 1.01663396e-002 4.36037545e-004 9.75820332e-001
 1.27708932e-004 2.55897197e-002 7.03662405e-002 6.75559685e-006 1.47412276e-002 2.61790144e-003 2.03564372e-003 1.36519162e-002 5.88833702e-003 7.82582008e-001
 6.19686468e-005 1.58261599e-003 1.85832082e-003 4.39738909e-005 1.16851483e-002 2.88828380e-003 2.69906421e-003 4.46406949e-004 3.59314605e-003 9.93818420e-001
 1.29252343e-004 3.78280469e-003 5.72384619e-003 1.47545389e-005 2.08949311e-002 2.39744599e-003 1.03119008e-002 1.86882768e-003 7.19517664e-003 9.90445968e-001
